# Generation Evaluations      Average-obj.     Variance-obj.         Best-obj.        Worst-obj.        Elite-obj.      Average-con.     Variance-con.         Best-con.        Worst-con.        Elite-con.
           0        6000  2.5804400000e+02  4.6076706400e+02  3.3000000000e+02  1.7600000000e+02  3.3000000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           1      303031  3.5516550000e+02  3.4930644308e+02  4.2000000000e+02  2.9000000000e+02  4.2000000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
