# Generation Evaluations      Average-obj.     Variance-obj.         Best-obj.        Worst-obj.        Elite-obj.      Average-con.     Variance-con.         Best-con.        Worst-con.        Elite-con.
           0        9000  2.5790422222e+02  4.7576038217e+02  3.4600000000e+02  1.7100000000e+02  3.4600000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           1      454332  3.5538011111e+02  3.5178895999e+02  4.2600000000e+02  2.8700000000e+02  4.2600000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           2      899484  3.9422900000e+02  2.8828833678e+02  4.6000000000e+02  3.3600000000e+02  4.6000000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
