# Generation Evaluations      Average-obj.     Variance-obj.         Best-obj.        Worst-obj.        Elite-obj.      Average-con.     Variance-con.         Best-con.        Worst-con.        Elite-con.
           0        6000  2.5817533333e+02  4.7693359156e+02  3.3300000000e+02  1.6700000000e+02  3.3300000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           1      302666  3.5481833333e+02  3.5053233056e+02  4.3700000000e+02  2.8500000000e+02  4.3700000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           2      599248  3.9405916667e+02  2.8638899931e+02  4.6500000000e+02  3.3500000000e+02  4.6500000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           3      896256  4.1496466667e+02  2.5363075156e+02  4.7900000000e+02  3.6300000000e+02  4.7900000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           4     1195046  4.2821750000e+02  2.5016086042e+02  4.8400000000e+02  3.7400000000e+02  4.8400000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           5     1498773  4.3744283333e+02  2.6615406531e+02  4.9700000000e+02  3.8900000000e+02  4.9700000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
