# Generation Evaluations      Average-obj.     Variance-obj.         Best-obj.        Worst-obj.        Elite-obj.      Average-con.     Variance-con.         Best-con.        Worst-con.        Elite-con.
           0        6000  2.5789150000e+02  4.7466706108e+02  3.3700000000e+02  1.7800000000e+02  3.3700000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           1      302234  3.5625016667e+02  3.5058124997e+02  4.2200000000e+02  2.8200000000e+02  4.2200000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           2      599155  3.9509366667e+02  2.7965055989e+02  4.5300000000e+02  3.3900000000e+02  4.5300000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           3      896324  4.1550433333e+02  2.5681764789e+02  4.7000000000e+02  3.5700000000e+02  4.7000000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
