# Generation Evaluations      Average-obj.     Variance-obj.         Best-obj.        Worst-obj.        Elite-obj.      Average-con.     Variance-con.         Best-con.        Worst-con.        Elite-con.
           0        6000  2.5827533333e+02  4.7712752489e+02  3.3200000000e+02  1.7900000000e+02  3.3200000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           1      303122  3.5520466667e+02  3.6793644489e+02  4.2600000000e+02  2.8600000000e+02  4.2600000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
           2      600275  3.9393100000e+02  2.9909390567e+02  4.6400000000e+02  3.3200000000e+02  4.6400000000e+02  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
